DATE,STATION,NAME,rain,temp,pm10,o3,no2,td
4/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",1,27.6,28,3,11,8.45270936
4/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",36.1,26.3,19,12,9,8.45270936
5/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",6.1,27.6,25,10,10,8.45270936
5/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.6,36,12,14,8.45270936
5/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,36,19,14,8.45270936
5/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,27,14,11,8.45270936
5/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,25,9,9,8.45270936
5/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.5,30,31,18,12,8.45270936
5/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.6,29.4,38,27,15,8.45270936
5/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,30.6,34,11,13,8.45270936
5/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,30,18,11,8.45270936
5/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.8,33,9,19,8.45270936
5/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",2,28.1,46,18,19,8.45270936
5/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,37,18,15,8.45270936
5/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,34,18,18,8.2
5/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",7.6,28.4,44,16,21,8.45270936
5/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",2,29.8,29,13,12,8.45270936
5/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,31.5,24,11,10,8.45270936
5/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,32,8,14,8.45270936
5/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.3,30.1,29,15,16,8.45270936
5/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.8,30.9,40,24,17,8.45270936
5/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.8,31,39,8,19,8.45270936
5/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.5,40,8,20,8.45270936
5/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",20.1,27.7,38,23,21,8.45270936
5/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.4,26,8,14,8.45270936
5/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",9.7,28.2,26,12,14,8.45270936
5/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",8.9,29.6,28,7,15,8.45270936
5/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.9,27,17,11,8.45270936
5/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.7,38,19,18,10
5/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.3,29.8,23,9,9,8.45270936
5/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",2,29.3,26,9,11,8.45270936
5/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.6,39,12,17,8.45270936
5/31/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.2,32,10,13,8.45270936
6/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,30.1,30,14,13,8.45270936
6/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.8,30.2,26,15,9,8.45270936
6/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,24,17,10,8.5
6/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.2,24,13,10,8.45270936
6/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.9,29,14,11,8.45270936
6/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",27.4,29,25,8,10,8.45270936
6/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,22,8,9,8.45270936
6/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.5,28.9,23,5,8,8.45270936
6/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",7.4,28.1,25,5,6,8.45270936
6/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",30.2,28.6,26,5,6,8.45270936
6/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",30.2,29.9,24,7,6,8.45270936
6/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,30.3,26,7,6,8.45270936
6/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.5,27,8,8,8.45270936
6/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.5,30.3,29,8,8,8.45270936
6/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",3.6,29.4,32,7,10,8.45270936
6/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",8.4,28.8,30,15,8,8.45270936
6/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,35,14,11,8.45270936
6/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",17.3,28.9,40,15,10,8.45270936
6/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.3,30.4,27,12,8,8.2
6/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,30.3,31,9,8,8.45270936
6/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,49,17,11,8.45270936
6/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,54,14,8,8.45270936
6/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,42,13,8,8.45270936
6/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.6,25,11,11,8.45270936
6/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,29.6,30,5,10,8.45270936
6/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",16.5,28.6,32,2,11,8.45270936
6/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.1,27.4,31,10,13,5.1
6/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",16,28.7,38,20,14,10
6/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.6,28,10,9,8.45270936
6/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",23.9,28.9,23,16,10,8.45270936
7/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",16.5,29.5,22,8,9,8.45270936
7/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",45.7,28.2,29,10,11,7.7
7/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,28.9,21,9,8,8.45270936
7/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.3,28.9,24,11,10,8.45270936
7/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,27,9,10,7.6
7/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.5,28.4,34,10,11,8.45270936
7/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,51,9,10,8.45270936
7/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,42,10,9,8.45270936
7/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",24.6,28.4,42,9,12,8.45270936
7/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.6,28.7,28,8,10,8.45270936
7/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,25,10,11,8.45270936
7/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,28.9,25,11,9,5.4
7/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,34,10,11,8.45270936
7/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",10.2,29.2,34,9,9,8.45270936
7/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.5,29,37,9,9,8.45270936
7/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,28.4,36,5,11,8.45270936
7/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.1,27.5,24,10,9,3.2
7/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.7,28,8,8,8.45270936
7/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",3.3,28.6,35,6,7,8.45270936
7/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.3,29.6,39,8,9,8.45270936
7/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,35,8,8,8.45270936
7/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",12.2,29,43,8,10,8.45270936
7/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",10.4,28.8,44,8,10,8.45270936
7/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,46,6,8,5.6
7/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.3,41,6,9,8.45270936
7/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",4.1,29.4,42,8,7,8.45270936
7/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,34,8,6,8.45270936
7/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.8,29.9,35,5,7,8.45270936
7/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",28.4,28.4,36,4,8,8.45270936
7/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",23.1,26.9,39,8,10,8.45270936
7/31/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,35,11,9,8.45270936
8/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,37,9,10,8.45270936
8/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,35,11,9,8.45270936
8/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,32,11,8,8.45270936
8/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,30,11,7,8.45270936
8/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,29,6,10,8.45270936
8/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",6.1,27.7,41,5,10,8.45270936
8/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.8,28.5,44,9,11,8.45270936
8/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.3,29.2,40,9,10,8.45270936
8/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.9,31,13,9,8.45270936
8/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,25,8,7,8.45270936
8/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",4.1,28.4,22,9,6,8.45270936
8/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,31,6,4,8.45270936
8/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.2,31,9,6,6
8/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.4,28,7,7,8.45270936
8/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",20.6,28.2,30,8,8,8.45270936
8/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.3,28.8,23,8,8,8.45270936
8/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.8,29,20,9,6,8.45270936
8/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",3.6,28.6,19,10,5,8.45270936
8/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.1,28.9,28,7,6,8.45270936
8/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29.2,49,9,8,8.45270936
8/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,42,11,9,8.45270936
8/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",9.7,28.7,44,10,8,8.45270936
8/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",19.1,28.9,32,8,9,8.45270936
8/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",31,28.2,24,6,8,8.45270936
8/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",9.9,27.2,23,5,6,8.45270936
8/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.3,27.1,25,7,7,8.45270936
8/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",19.8,26.6,35,10,8,8.45270936
8/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",21.1,27.6,41,8,7,9
8/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.4,24,7,6,8.45270936
8/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.8,28.4,27,8,7,8.45270936
8/31/2018,TH000048455,"BANGKOK METROPOLIS, TH",1,27.8,29,13,8,8.45270936
9/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",2.3,29.3,32,10,7,8.45270936
9/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,29.4,25,14,9,8.45270936
9/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",60.5,27.7,20,9,8,8.45270936
9/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.9,27.5,28,11,9,8.45270936
9/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",24.9,26.7,35,9,9,8.45270936
9/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.8,28.8,41,14,10,8.45270936
9/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,30.4,41,10,11,8.45270936
9/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,46,14,16,8.45270936
9/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",8.6,27.8,49,23,16,8.45270936
9/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",8.4,28.3,35,12,10,8.45270936
9/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.5,29.9,40,7,10,8.45270936
9/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",9.9,27.7,39,9,9,8.45270936
9/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",14.2,28,31,5,9,9.2
9/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.7,26.9,29,22,10,8.45270936
9/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",20.6,28.1,30,19,12,9.5
9/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",39.1,28.2,30,13,11,8.45270936
9/17/2018,NA,NA,11.59554764,29.20184676,21,15,8,8.45270936
9/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",10.7,26.7,27,4,10,8.45270936
9/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.5,27.7,43,20,14,8.45270936
9/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",3.3,28.6,53,17,17,8.45270936
9/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",1,29.5,39,20,14,8.2
9/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,31,12,13,8.45270936
9/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",17.3,27.1,41,3,14,8.45270936
9/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",31.5,26.7,39,15,12,8.45270936
9/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.5,29,27,15,10,8.8
9/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,27,12,11,8.45270936
9/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",6.9,29.9,37,16,16,8.45270936
9/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",29.5,29.9,45,22,15,8.4
9/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",16.8,28.9,24,20,12,8.45270936
9/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",5.1,28.9,27,13,13,9.8
10/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",20.8,27.7,41,6,17,8.45270936
10/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",31.2,26.9,60,23,19,8.45270936
10/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,58,28,15,8.45270936
10/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",33.3,29.3,27,17,10,8.45270936
10/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",43.7,27.7,35,15,14,8.45270936
10/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",3.8,27.7,38,18,14,9.6
10/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",35.8,28.3,45,14,18,8.45270936
10/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",6.1,27.8,40,15,18,8.45270936
10/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.1,50,17,18,9.3
10/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,50,19,16,10.3
10/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,36,19,11,8.45270936
10/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,46,16,18,8.45270936
10/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",34.5,27.7,41,23,15,8.45270936
10/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",2,29.7,32,16,13,8.45270936
10/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,29,10,11,8.2
10/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,33,11,13,8.45270936
10/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.8,29.6,40,12,20,8.45270936
10/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",36.6,28.9,53,20,25,8.5
10/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,45,5,18,8.45270936
10/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",19.1,26.7,20,5,11,8.45270936
10/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.2,26.9,31,10,14,8.45270936
10/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.5,28.7,33,10,15,8.45270936
10/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",30,27.2,39,12,17,8.45270936
10/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",27.4,28.9,54,10,20,8.45270936
10/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,28.9,45,14,17,8.45270936
10/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",1.8,29.5,43,14,16,8.45270936
10/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,34,17,12,8.45270936
10/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,48,21,16,8.45270936
10/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,48,22,12,8.45270936
10/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,57,27,11,8.45270936
10/31/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,61,29,18,8.45270936
11/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,72,27,28,8.45270936
11/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.7,77,29,25,8.45270936
11/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,73,32,20,8.45270936
11/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,73,30,22,8.45270936
11/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,66,21,20,8.45270936
11/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,56,15,18,8.45270936
11/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,41,10,11,8.45270936
11/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,37,4,12,8.45270936
11/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",14.2,27.3,42,8,12,8.45270936
11/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,40,14,14,8.45270936
11/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,61,20,24,8.45270936
11/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.3,72,14,26,9.7
11/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.6,67,15,23,8.45270936
11/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30,68,20,22,8.45270936
11/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,46,14,14,8.45270936
11/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.2,45,13,17,8.45270936
11/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.4,28.9,56,14,22,8.45270936
11/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",2,28.6,64,15,22,8.45270936
11/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",20.8,27.9,52,18,22,8.45270936
11/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,59,21,20,8.45270936
11/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,61,16,23,8.45270936
11/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,52,19,17,8.45270936
11/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,53,23,20,8.45270936
11/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,61,23,23,8.45270936
11/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,58,29,21,8.45270936
11/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,52,18,14,8.45270936
11/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",0.5,26.8,41,15,14,8.45270936
11/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.5,56,18,20,8.45270936
11/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,67,17,24,8.45270936
11/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29,66,17,23,8.45270936
12/1/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.8,65,19,19,9.3
12/2/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.4,57,19,19,8.45270936
12/3/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.7,64,19,22,10.2
12/4/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,56,17,15,9.8
12/5/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31.3,55,17,15,8.45270936
12/6/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.6,65,16,20,8.45270936
12/7/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,31,37,3,12,8.45270936
12/8/2018,TH000048455,"BANGKOK METROPOLIS, TH",32.3,26.1,47,11,11,8.45270936
12/9/2018,TH000048455,"BANGKOK METROPOLIS, TH",1,27.5,56,15,19,8.45270936
12/10/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,27.8,58,15,21,8.45270936
12/11/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,45,9,16,8.45270936
12/12/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,48,15,17,8.45270936
12/13/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.4,57,17,22,8.45270936
12/14/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.2,58,15,21,7.5
12/15/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.8,50,17,18,8.45270936
12/16/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.5,46,22,17,8.45270936
12/17/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28,55,21,18,8.45270936
12/18/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.1,69,25,23,8.45270936
12/19/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,88,31,33,8.45270936
12/20/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,87,34,29,8.45270936
12/21/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.4,75,30,21,8.45270936
12/22/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.9,72,21,16,8.45270936
12/23/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,30.1,66,22,18,8.45270936
12/24/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,74,19,27,8.45270936
12/25/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,84,24,31,8.45270936
12/26/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,83,23,31,8.45270936
12/27/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,81,28,24,8.45270936
12/28/2018,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.2,38,17,10,8.45270936
12/29/2018,TH000048455,"BANGKOK METROPOLIS, TH",37.1,26.9,37,17,12,8.45270936
12/30/2018,TH000048455,"BANGKOK METROPOLIS, TH",15.5,26.9,38.65825778,19.48403626,14.52718676,8.45270936
12/31/2018,TH000048455,"BANGKOK METROPOLIS, TH",0,26.2,38,25,16,7.6
1/1/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,25.9,40,22,18,8.45270936
1/2/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.1,48,13,20,8.45270936
1/3/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,25.1,55,13,24,8.45270936
1/4/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,26.1,62,4,24,8.45270936
1/5/2019,TH000048455,"BANGKOK METROPOLIS, TH",0.3,26,76,20,20,8.45270936
1/6/2019,TH000048455,"BANGKOK METROPOLIS, TH",0.8,27.7,74,21,19,8.45270936
1/7/2019,TH000048455,"BANGKOK METROPOLIS, TH",0,28.6,47,11,11,8.45270936
1/8/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.7,49,10,20,8.45270936
1/9/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.6,59,22,23,8.45270936
1/10/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.4,85,22,30,8.45270936
1/11/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.9,73,23,22,8.45270936
1/12/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,76,23,22,8.45270936
1/13/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.5,78,23,19,8.45270936
1/14/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.6,67,17,21,10.1
1/15/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.8,63,20,20,6.3
1/16/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,67,22,18,8.45270936
1/17/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.3,58,20,16,8.5
1/18/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.5,70,29,20,8.45270936
1/19/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28,62,32,26,8.45270936
1/20/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.1,74,29,30,8.45270936
1/21/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,29.7,65,23,19,8.45270936
1/22/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.7,64,27,22,8.45270936
1/23/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28,60,26,24,8.45270936
1/24/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,27.9,79,33,30,8.45270936
1/25/2019,TH000048455,"BANGKOK METROPOLIS, TH",11.59554764,28.3,73,28,24,8.45270936
