"","DATE","STATION","NAME","PRCP","TAVG","TMAX","TMIN"
"280",2014-05-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.4,31.7,21.2
"281",2014-05-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.2,30.2,20.2
"282",2014-05-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.4,29.9,19.3
"283",2014-05-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,30.2,19.3
"284",2014-05-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.4,30.3,21.1
"285",2014-05-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.7,NA,NA
"286",2014-05-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.4,32,22.2
"287",2014-05-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.9,32.1,23.8
"288",2014-05-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,32.4,23.2
"289",2014-05-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.9,32.6,23.2
"290",2014-05-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,34.8,24.5
"291",2014-05-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.9,32.9,23.4
"292",2014-05-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.2,32.6,23.4
"293",2014-05-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,32.7,25.2
"294",2014-05-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,32.9,24.4
"295",2014-05-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,32.9,23.8
"296",2014-05-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,33.1,23.8
"297",2014-05-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,33.5,22.5
"298",2014-05-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,33.4,23.7
"299",2014-05-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33.3,23.7
"300",2014-05-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.2,33.8,26.2
"301",2014-05-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.5,33.3,26.8
"302",2014-05-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,34.4,26.8
"303",2014-06-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.1,33.6,27.1
"304",2014-06-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,NA,NA
"305",2014-06-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,33.8,26.8
"306",2014-06-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.1,34.2,26.9
"307",2014-06-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,34.2,26.8
"308",2014-06-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0.5,29.2,33.5,26.8
"309",2014-06-07,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,29.8,33,27.2
"310",2014-06-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,33.2,27.4
"311",2014-06-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,33.5,27.4
"312",2014-06-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0.8,29,33.5,24.8
"313",2014-06-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33.3,24.8
"314",2014-06-12,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.6,33.6,26.2
"315",2014-06-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.5,27.5
"316",2014-06-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.7,35,27.5
"317",2014-06-15,"MXM00076458","COLONIA JUAN CARRAS, MX",1.3,30.8,35.7,27.3
"318",2014-06-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.9,34.2,27.3
"319",2014-06-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34,27.2
"320",2014-06-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.2,34.3,27
"321",2014-06-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.2,34.4,27
"322",2014-06-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,34.9,27.2
"323",2014-06-21,"MXM00076458","COLONIA JUAN CARRAS, MX",3.8,29.3,34.4,24
"324",2014-06-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.5,34.7,24.7
"325",2014-06-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,33.3,27.1
"326",2014-06-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.9,33.9,28
"327",2014-06-25,"MXM00076458","COLONIA JUAN CARRAS, MX",22.4,29.4,35.3,23.8
"328",2014-06-26,"MXM00076458","COLONIA JUAN CARRAS, MX",99.3,28.6,33.6,23.8
"329",2014-06-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0.3,29.7,33,23.9
"330",2014-06-28,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,29.9,33.5,26.2
"331",2014-06-29,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.6,33.7,27
"332",2014-06-30,"MXM00076458","COLONIA JUAN CARRAS, MX",3.3,28.9,34,24.4
"333",2014-07-01,"MXM00076458","COLONIA JUAN CARRAS, MX",63.2,28.6,32.8,24
"334",2014-07-02,"MXM00076458","COLONIA JUAN CARRAS, MX",91.2,27.6,31.1,24
"335",2014-07-03,"MXM00076458","COLONIA JUAN CARRAS, MX",3,27.4,31.5,22.4
"336",2014-07-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,32.1,22.4
"337",2014-07-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,33.2,25.5
"338",2014-07-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0.8,29.4,34.3,25.2
"339",2014-07-07,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,28.1,34.4,25.2
"340",2014-07-08,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,29,32.2,26
"341",2014-07-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.5,34.1,23
"342",2014-07-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,34.3,24.5
"343",2014-07-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.9,33.9,26.8
"344",2014-07-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,NA,NA
"345",2014-07-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,31.2,35.2,24.9
"346",2014-07-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.3,35.5,26.5
"347",2014-07-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.8,35.1,26.9
"348",2014-07-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,35.4,26.9
"349",2014-07-17,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,29.9,33.5,25.9
"350",2014-07-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.3,25.8
"351",2014-07-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.8,34.5,25.8
"352",2014-07-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,31.2,36.2,26.8
"353",2014-07-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.7,36.2,26.8
"354",2014-07-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.8,34.7,26.6
"355",2014-07-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,31.6,34.8,26.6
"356",2014-07-24,"MXM00076458","COLONIA JUAN CARRAS, MX",15.5,30.5,35.5,22.5
"357",2014-07-25,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.1,35.8,22.4
"358",2014-07-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30,34.5,25
"359",2014-07-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,NA,NA
"360",2014-07-28,"MXM00076458","COLONIA JUAN CARRAS, MX",94.5,28.4,35.2,22.3
"361",2014-07-29,"MXM00076458","COLONIA JUAN CARRAS, MX",15,30.3,34.5,22.3
"362",2014-07-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.6,34.5,26.1
"363",2014-07-31,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.5,NA,NA
"364",2014-08-01,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,30.1,33,26.3
"365",2014-08-02,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,29.7,34.6,26.3
"366",2014-08-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,31.3,34.6,26.7
"367",2014-08-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.2,34.6,26
"368",2014-08-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,34.5,25.8
"369",2014-08-06,"MXM00076458","COLONIA JUAN CARRAS, MX",4.6,29.8,34.5,24
"370",2014-08-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.2,34.2,24
"371",2014-08-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,34.6,25
"372",2014-08-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.1,35.4,26.1
"373",2014-08-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,NA,NA
"374",2014-08-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,34.8,25.7
"375",2014-08-12,"MXM00076458","COLONIA JUAN CARRAS, MX",2,29.7,34.6,25.2
"376",2014-08-13,"MXM00076458","COLONIA JUAN CARRAS, MX",11.4,30.3,33.2,25.2
"377",2014-08-14,"MXM00076458","COLONIA JUAN CARRAS, MX",36.1,28.3,34.6,22.6
"378",2014-08-15,"MXM00076458","COLONIA JUAN CARRAS, MX",13.5,28.9,33.3,21.8
"379",2014-08-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,33.2,21.8
"380",2014-08-17,"MXM00076458","COLONIA JUAN CARRAS, MX",79.2,28.6,34.2,22
"381",2014-08-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.2,22
"382",2014-08-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.1,33.4,24.2
"383",2014-08-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28,34.2,24
"384",2014-08-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.9,34.6,24.6
"385",2014-08-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,34.8,24.6
"386",2014-08-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.2,NA,NA
"387",2014-08-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.5,23.9
"388",2014-08-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.1,NA,NA
"389",2014-08-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29,34.1,24.9
"390",2014-08-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.5,33.6,24.4
"391",2014-08-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,32.4,34.3,27.1
"392",2014-08-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,31.2,35.2,28.8
"393",2014-08-30,"MXM00076458","COLONIA JUAN CARRAS, MX",5.6,29.2,34.7,25.5
"394",2014-08-31,NA,NA,2.51561904761905,25.9729006459551,NA,NA
"395",2014-09-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33.5,27.6
"396",2014-09-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,31.9,26.1
"397",2014-09-03,"MXM00076458","COLONIA JUAN CARRAS, MX",4.6,29.1,33.4,25
"398",2014-09-04,"MXM00076458","COLONIA JUAN CARRAS, MX",149.1,27.4,34.1,23
"399",2014-09-05,"MXM00076458","COLONIA JUAN CARRAS, MX",88.1,27,NA,NA
"400",2014-09-06,"MXM00076458","COLONIA JUAN CARRAS, MX",30,28.7,33.6,22.9
"401",2014-09-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.3,33.8,25.2
"402",2014-09-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,34.7,25.3
"403",2014-09-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33.6,26
"404",2014-09-10,"MXM00076458","COLONIA JUAN CARRAS, MX",38.9,29.3,33.8,25.9
"405",2014-09-11,"MXM00076458","COLONIA JUAN CARRAS, MX",63,28.1,34.1,23
"406",2014-09-12,"MXM00076458","COLONIA JUAN CARRAS, MX",34.8,28,33.2,22.9
"407",2014-09-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33.5,22.9
"408",2014-09-14,"MXM00076458","COLONIA JUAN CARRAS, MX",2,28.7,34.2,24
"409",2014-09-15,"MXM00076458","COLONIA JUAN CARRAS, MX",2,29.1,34.2,24
"410",2014-09-16,"MXM00076458","COLONIA JUAN CARRAS, MX",24.1,28.6,32,25.8
"411",2014-09-17,"MXM00076458","COLONIA JUAN CARRAS, MX",2.8,29.3,33.4,25.3
"412",2014-09-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.1,25
"413",2014-09-19,"MXM00076458","COLONIA JUAN CARRAS, MX",7.6,28.9,33.6,23.7
"414",2014-09-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.6,23.7
"415",2014-09-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.4,23.9
"416",2014-09-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,33.3,23.9
"417",2014-09-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.1,32.9,25.3
"418",2014-09-24,"MXM00076458","COLONIA JUAN CARRAS, MX",42.2,27.9,32.9,22.4
"419",2014-09-25,"MXM00076458","COLONIA JUAN CARRAS, MX",3.3,28.6,33,22.4
"420",2014-09-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,32.5,24.6
"421",2014-09-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.3,32.6,24.6
"422",2014-09-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33,25.8
"423",2014-09-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30,33.4,26.2
"424",2014-09-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.4,33.7,26.9
"425",2014-10-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,34.4,24.8
"426",2014-10-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.7,33.1,24.8
"427",2014-10-03,"MXM00076458","COLONIA JUAN CARRAS, MX",5.1,27.4,33.5,23.9
"428",2014-10-04,"MXM00076458","COLONIA JUAN CARRAS, MX",1.8,28.6,33.8,23.9
"429",2014-10-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.8,34.2,25
"430",2014-10-06,"MXM00076458","COLONIA JUAN CARRAS, MX",14.2,26.5,32.6,22.8
"431",2014-10-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,NA,NA
"432",2014-10-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.2,32.8,25.6
"433",2014-10-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33.4,26.1
"434",2014-10-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.6,33.3,25.8
"435",2014-10-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,30.2,32.9,25.8
"436",2014-10-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,NA,NA
"437",2014-10-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,33,24.8
"438",2014-10-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.7,33.2,24.1
"439",2014-10-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,34.4,24.1
"440",2014-10-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,29.4,34.9,24.4
"441",2014-10-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.5,33.5,25
"442",2014-10-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.2,32.9,23.8
"443",2014-10-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.6,32.4,23.8
"444",2014-10-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,32.4,24.5
"445",2014-10-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.1,32.6,23.6
"446",2014-10-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.2,32.2,23.6
"447",2014-10-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.3,31.7,24.1
"448",2014-10-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.8,32.8,24.1
"449",2014-10-25,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,28.6,32.6,24.8
"450",2014-10-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.4,33.8,24.8
"451",2014-10-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.9,33.2,24.4
"452",2014-10-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.2,32.9,24.3
"453",2014-10-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.6,32.2,23.2
"454",2014-10-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.3,33.1,23
"455",2014-10-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.9,31.2,22.2
"456",2014-11-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,28.3,32.6,22.2
"457",2014-11-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.5,33.8,22.2
"458",2014-11-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,27.3,33.9,22.2
"459",2014-11-04,"MXM00076458","COLONIA JUAN CARRAS, MX",5.3,24.3,NA,NA
"460",2014-11-05,"MXM00076458","COLONIA JUAN CARRAS, MX",112.8,23.2,NA,NA
"461",2014-11-06,"MXM00076458","COLONIA JUAN CARRAS, MX",3.3,25.6,29.5,20
"462",2014-11-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.5,30.6,22
"463",2014-11-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.3,31,21.8
"464",2014-11-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.6,32.5,18.8
"465",2014-11-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25,31.2,18.8
"466",2014-11-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.6,NA,NA
"467",2014-11-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,30.9,20.9
"468",2014-11-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,26.5,30.7,20.9
"469",2014-11-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.9,31.1,20.1
"470",2014-11-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.2,30.9,18.9
"471",2014-11-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,30.3,18.2
"472",2014-11-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.1,30.6,18.2
"473",2014-11-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.3,30.8,18.3
"474",2014-11-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,29.3,17.6
"475",2014-11-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,28.7,17.2
"476",2014-11-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.5,29.6,17.2
"477",2014-11-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.8,29.9,17
"478",2014-11-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,30,18.4
"479",2014-11-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.7,29.3,17.3
"480",2014-11-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,29.2,16.9
"481",2014-11-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,25.6,31.6,16.9
"482",2014-11-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.4,32.9,13.2
"483",2014-11-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,32.2,13.2
"484",2014-11-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,31.9,13.8
"485",2014-11-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.2,29.3,14.1
"486",2014-12-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.3,30.9,14.1
"487",2014-12-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.8,30,14.5
"488",2014-12-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.8,30.2,15.2
"489",2014-12-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.3,30.8,17.4
"490",2014-12-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,30.9,17.4
"491",2014-12-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.2,29.4,19.3
"492",2014-12-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,28.8,19.5
"493",2014-12-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,28.7,18.4
"494",2014-12-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.8,28.3,18.1
"495",2014-12-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,28.8,18.1
"496",2014-12-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.7,NA,NA
"497",2014-12-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,31.1,18.9
"498",2014-12-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.3,31.1,18.9
"499",2014-12-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.2,27.3,18.7
"500",2014-12-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,28.3,15.8
"501",2014-12-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,28.4,14.8
"502",2014-12-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,27.1,14.8
"503",2014-12-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.7,25.3,14.9
"504",2014-12-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.7,27,13.1
"505",2014-12-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.5,26.6,13.1
"506",2014-12-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20,26.2,13.1
"507",2014-12-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,26.8,13.1
"508",2014-12-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,27.3,15
"509",2014-12-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.3,27.6,15.4
"510",2014-12-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.2,27.6,14.1
"511",2014-12-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.4,28.4,14.1
"512",2014-12-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.7,29.3,17.5
"513",2014-12-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.8,29.6,14.4
"514",2014-12-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.1,29.6,12.5
"515",2014-12-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.2,29.8,12.5
"516",2014-12-31,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,29.1,13.9
"517",2015-01-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.8,27.6,15.4
"518",2015-01-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,27.8,18.4
"519",2015-01-03,"MXM00076458","COLONIA JUAN CARRAS, MX",0,19.4,26.8,13.9
"520",2015-01-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.1,28.8,12.2
"521",2015-01-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.4,28.8,12.2
"522",2015-01-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.6,29.2,15
"523",2015-01-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,28.6,17.8
"524",2015-01-08,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,28.9,17.8
"525",2015-01-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.9,29,18
"526",2015-01-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.9,29.2,15.3
"527",2015-01-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,29.2,13.9
"528",2015-01-12,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.6,29.3,12.9
"529",2015-01-13,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.4,26.7,12.9
"530",2015-01-14,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.4,25.6,13.3
"531",2015-01-15,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,26,16.9
"532",2015-01-16,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.1,28.1,15.9
"533",2015-01-17,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.2,28.2,15.9
"534",2015-01-18,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23,28.1,16.9
"535",2015-01-19,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.9,28.4,17.8
"536",2015-01-20,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.8,27.6,16.5
"537",2015-01-21,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.9,27.1,16.5
"538",2015-01-22,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,28.7,17.1
"539",2015-01-23,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.4,27.6,15.2
"540",2015-01-24,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.6,26.9,15.2
"541",2015-01-25,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,25.9,16.8
"542",2015-01-26,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.2,NA,NA
"543",2015-01-27,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.8,29.6,17.7
"544",2015-01-28,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.7,29.9,17.7
"545",2015-01-29,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.6,29.8,19.1
"546",2015-01-30,"MXM00076458","COLONIA JUAN CARRAS, MX",0,24.1,28.4,19.4
"547",2015-01-31,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,22.4,28.6,20.5
"548",2015-02-01,"MXM00076458","COLONIA JUAN CARRAS, MX",0.5,22.4,29,18.8
"549",2015-02-02,"MXM00076458","COLONIA JUAN CARRAS, MX",0.5,21.8,26.8,18.1
"550",2015-02-03,"MXM00076458","COLONIA JUAN CARRAS, MX",11.4,18.6,27.2,13
"551",2015-02-04,"MXM00076458","COLONIA JUAN CARRAS, MX",0,20.8,27.7,13
"552",2015-02-05,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,27.7,13.8
"553",2015-02-06,"MXM00076458","COLONIA JUAN CARRAS, MX",0,21.7,28.6,15
"554",2015-02-07,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.7,29.9,15
"555",2015-02-08,"MXM00076458","COLONIA JUAN CARRAS, MX",2.51561904761905,22.3,29.5,15.4
"556",2015-02-09,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.1,28.8,16.5
"557",2015-02-10,"MXM00076458","COLONIA JUAN CARRAS, MX",0,22.6,28.9,18
"558",2015-02-11,"MXM00076458","COLONIA JUAN CARRAS, MX",0,23.4,29.3,18.2
