DATE,STATION,NAME,pm10,o3,no2,rain,temp
9/21/2015,TH000048400,"NAKHON SAWAN, TH",39,36,9,7.234567901,30.7
9/22/2015,TH000048400,"NAKHON SAWAN, TH",40,25.80661157,8.012112403,10.7,27.9
9/23/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,9.1,27.6
9/24/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,28.9
9/25/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,30.1
9/26/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,30.4
9/27/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,30
9/28/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,28.8
9/29/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,20,14,0,29.4
9/30/2015,TH000048400,"NAKHON SAWAN, TH",49,47,8,7.234567901,29.8
10/1/2015,TH000048400,"NAKHON SAWAN, TH",31,30,7,15.2,27.7
10/2/2015,TH000048400,"NAKHON SAWAN, TH",24,33,4,3,28.6
10/3/2015,TH000048400,"NAKHON SAWAN, TH",16,34,4,13.7,27.7
10/4/2015,TH000048400,"NAKHON SAWAN, TH",27,18,3,3.3,27.9
10/5/2015,TH000048400,"NAKHON SAWAN, TH",25,18,5,2.8,28.2
10/6/2015,TH000048400,"NAKHON SAWAN, TH",24,29,6,0,28.6
10/7/2015,TH000048400,"NAKHON SAWAN, TH",28,26,5,7.234567901,27.9
10/8/2015,TH000048400,"NAKHON SAWAN, TH",25,21,5,7.234567901,28.8
10/9/2015,TH000048400,"NAKHON SAWAN, TH",20,17,5,17.3,26.9
10/10/2015,TH000048400,"NAKHON SAWAN, TH",19,21,2,2.8,28.9
10/11/2015,TH000048400,"NAKHON SAWAN, TH",16,22,2,51.8,26
10/12/2015,TH000048400,"NAKHON SAWAN, TH",6,21,1,10.9,24.4
10/13/2015,TH000048400,"NAKHON SAWAN, TH",10,30,2,0,25.1
10/14/2015,TH000048400,"NAKHON SAWAN, TH",19,30,7,0.8,26.8
10/15/2015,TH000048400,"NAKHON SAWAN, TH",21,34,7,7.234567901,28
10/16/2015,TH000048400,"NAKHON SAWAN, TH",27,29,7,7.234567901,28.9
10/17/2015,TH000048400,"NAKHON SAWAN, TH",28,37,8,7.234567901,29.4
10/18/2015,TH000048400,"NAKHON SAWAN, TH",38,42,15,7.234567901,29.1
10/19/2015,TH000048400,"NAKHON SAWAN, TH",54,45,13,7.234567901,29.3
10/20/2015,TH000048400,"NAKHON SAWAN, TH",54,33,9,7.234567901,29.6
10/21/2015,TH000048400,"NAKHON SAWAN, TH",47,31,10,1.5,27.7
10/22/2015,TH000048400,"NAKHON SAWAN, TH",41,33,10,21.1,26.8
10/23/2015,TH000048400,"NAKHON SAWAN, TH",48,34,10,0,28.7
10/24/2015,TH000048400,"NAKHON SAWAN, TH",52,36,11,0,28.9
10/25/2015,TH000048400,"NAKHON SAWAN, TH",55,32,12,7.234567901,27.7
10/26/2015,TH000048400,"NAKHON SAWAN, TH",51,36,5,7.234567901,28.2
10/27/2015,TH000048400,"NAKHON SAWAN, TH",48,12,5,9.4,27.9
10/28/2015,TH000048400,"NAKHON SAWAN, TH",17,25.80661157,8.012112403,7.234567901,28.4
10/29/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,28,8,7.234567901,29.2
10/30/2015,TH000048400,"NAKHON SAWAN, TH",28,26,7,11.7,28.8
10/31/2015,TH000048400,"NAKHON SAWAN, TH",29,6,7,0.5,28.7
11/1/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,31,12,0,28.6
11/2/2015,TH000048400,"NAKHON SAWAN, TH",33,36,9,7.234567901,27.9
11/3/2015,TH000048400,"NAKHON SAWAN, TH",31,39,11,7.234567901,28.2
11/4/2015,TH000048400,"NAKHON SAWAN, TH",36,6,12,7.234567901,28.8
11/5/2015,TH000048400,"NAKHON SAWAN, TH",49,25.80661157,8.012112403,7.234567901,29.3
11/6/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,28.9
11/7/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,28.1
11/8/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,1.5,27.8
11/9/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,6.9,29.3
11/10/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,4.8,27.9
11/11/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,0,28.6
11/12/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,29.2
11/13/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,13,17,0,28.8
11/14/2015,TH000048400,"NAKHON SAWAN, TH",45,47,11,7.234567901,28.7
11/15/2015,TH000048400,"NAKHON SAWAN, TH",44,36,10,7.234567901,29.9
11/16/2015,TH000048400,"NAKHON SAWAN, TH",46,44,14,15.5,28.2
11/17/2015,TH000048400,"NAKHON SAWAN, TH",157,47,9,7.234567901,29.7
11/18/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,36,3,2.3,29.5
11/19/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,28,10,7.234567901,28.8
11/20/2015,TH000048400,"NAKHON SAWAN, TH",102,32,12,7.234567901,28.7
11/21/2015,TH000048400,"NAKHON SAWAN, TH",47,32,7,7.234567901,28.9
11/22/2015,TH000048400,"NAKHON SAWAN, TH",38,34,9,7.234567901,28.6
11/23/2015,TH000048400,"NAKHON SAWAN, TH",47,32,9,7.234567901,28.3
11/24/2015,TH000048400,"NAKHON SAWAN, TH",46,26,15,7.234567901,29
11/25/2015,TH000048400,"NAKHON SAWAN, TH",51,31,13,7.234567901,28.9
11/26/2015,TH000048400,"NAKHON SAWAN, TH",51,39,12,7.234567901,28.3
11/27/2015,TH000048400,"NAKHON SAWAN, TH",40,47,10,7.234567901,27.2
11/28/2015,TH000048400,"NAKHON SAWAN, TH",44,37,13,7.234567901,27.4
11/29/2015,TH000048400,"NAKHON SAWAN, TH",53,37,12,7.234567901,28.6
11/30/2015,TH000048400,"NAKHON SAWAN, TH",52,42,14,7.234567901,28.8
12/1/2015,TH000048400,"NAKHON SAWAN, TH",56,54,14,7.234567901,29.4
12/2/2015,TH000048400,"NAKHON SAWAN, TH",62,30,8,7.234567901,29.8
12/3/2015,TH000048400,"NAKHON SAWAN, TH",42,27,9,7.234567901,28.4
12/4/2015,TH000048400,"NAKHON SAWAN, TH",39,29,1,5.1,27.3
12/5/2015,TH000048400,"NAKHON SAWAN, TH",31,21,3,0,25.6
12/6/2015,TH000048400,"NAKHON SAWAN, TH",35,29,2,0.8,23.7
12/7/2015,TH000048400,"NAKHON SAWAN, TH",40,29,9,0,25.4
12/8/2015,TH000048400,"NAKHON SAWAN, TH",41,38,13,7.234567901,25.7
12/9/2015,TH000048400,"NAKHON SAWAN, TH",60,36,13,7.234567901,26.9
12/10/2015,TH000048400,"NAKHON SAWAN, TH",65,33,9,7.234567901,27.4
12/11/2015,TH000048400,"NAKHON SAWAN, TH",59,20,9,7.234567901,26.7
12/12/2015,TH000048400,"NAKHON SAWAN, TH",60,25.80661157,8.012112403,7.234567901,27.6
12/13/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,28.1
12/14/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27.7
12/15/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27.8
12/16/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27.8
12/17/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,24.9
12/18/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,23.4
12/19/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,23.6
12/20/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,23.6
12/21/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,25.3
12/22/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27
12/23/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,27.9
12/24/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,28.6
12/25/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,29.4
12/26/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,11.7,26.8
12/27/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,30,4,7.234567901,27.9
12/28/2015,TH000048400,"NAKHON SAWAN, TH",59,38,8,7.234567901,27.6
12/29/2015,TH000048400,"NAKHON SAWAN, TH",54,35,14,7.234567901,26.4
12/30/2015,TH000048400,"NAKHON SAWAN, TH",53,25.80661157,8.012112403,7.234567901,26.3
12/31/2015,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,25.9
1/1/2016,TH000048400,"NAKHON SAWAN, TH",46.40890183,25.80661157,8.012112403,7.234567901,25.1
1/2/2016,TH000048400,"NAKHON SAWAN, TH",46.40890183,48,11,7.234567901,25.1
1/3/2016,TH000048400,"NAKHON SAWAN, TH",49,53,15,7.234567901,25.2
1/4/2016,TH000048400,"NAKHON SAWAN, TH",58,60,12,7.234567901,26.3
1/5/2016,TH000048400,"NAKHON SAWAN, TH",99,25.80661157,8.012112403,7.234567901,25.4
1/6/2016,TH000048400,"NAKHON SAWAN, TH",46.40890183,33,27,7.234567901,25.2
1/7/2016,TH000048400,"NAKHON SAWAN, TH",82,57,27,7.234567901,24.3
1/8/2016,TH000048400,"NAKHON SAWAN, TH",87,41,21,7.234567901,27.5
1/9/2016,TH000048400,"NAKHON SAWAN, TH",73,36,14,7.234567901,27.5
1/10/2016,TH000048400,"NAKHON SAWAN, TH",51,39,21,7.234567901,26
1/11/2016,TH000048400,"NAKHON SAWAN, TH",64,62,25,7.234567901,24.6
1/12/2016,TH000048400,"NAKHON SAWAN, TH",84,61,28,7.234567901,25.3
1/13/2016,TH000048400,"NAKHON SAWAN, TH",88,34,19,7.234567901,26.9
1/14/2016,TH000048400,"NAKHON SAWAN, TH",64,35,14,7.234567901,29.6
1/15/2016,TH000048400,"NAKHON SAWAN, TH",48,40,10,1,29.1
1/16/2016,TH000048400,"NAKHON SAWAN, TH",37,48,12,7.234567901,29.3
1/17/2016,TH000048400,"NAKHON SAWAN, TH",53,58,20,7.234567901,27.1
1/18/2016,TH000048400,"NAKHON SAWAN, TH",73,43,20,7.234567901,26.4
1/19/2016,TH000048400,"NAKHON SAWAN, TH",66,28,13,7.234567901,29.4
1/20/2016,TH000048400,"NAKHON SAWAN, TH",40,37,10,7.234567901,30.4
1/21/2016,TH000048400,"NAKHON SAWAN, TH",45,43,17,7.234567901,30.4
1/22/2016,TH000048400,"NAKHON SAWAN, TH",56,53,18,7.234567901,29.6
1/23/2016,TH000048400,"NAKHON SAWAN, TH",62,32,6,7.234567901,30.7
1/24/2016,TH000048400,"NAKHON SAWAN, TH",678,23,10,7.234567901,21.1
1/25/2016,TH000048400,"NAKHON SAWAN, TH",46.40890183,22,5,5.6,16
1/26/2016,TH000048400,"NAKHON SAWAN, TH",22,41,5,0.3,15.7
1/27/2016,TH000048400,"NAKHON SAWAN, TH",18,40,15,7.234567901,18.6
1/28/2016,TH000048400,"NAKHON SAWAN, TH",36,79,23,7.234567901,20.8
1/29/2016,TH000048400,"NAKHON SAWAN, TH",69,71,21,7.234567901,25.9
1/30/2016,TH000048400,"NAKHON SAWAN, TH",70,64,18,7.234567901,28.7
1/31/2016,TH000048400,"NAKHON SAWAN, TH",51,66,22,7.234567901,28.9
2/1/2016,TH000048400,"NAKHON SAWAN, TH",59,58,20,7.234567901,26.8
2/2/2016,TH000048400,"NAKHON SAWAN, TH",64,60,16,7.234567901,27.6
2/3/2016,TH000048400,"NAKHON SAWAN, TH",52,75,25,7.234567901,26.2
2/4/2016,TH000048400,"NAKHON SAWAN, TH",66,65,27,7.234567901,27.2
2/5/2016,TH000048400,"NAKHON SAWAN, TH",80,61,12,7.234567901,27.4
2/6/2016,TH000048400,"NAKHON SAWAN, TH",61,65,10,7.234567901,24.8
2/7/2016,TH000048400,"NAKHON SAWAN, TH",64,74,19,7.234567901,21.3
2/8/2016,TH000048400,"NAKHON SAWAN, TH",70,93,27,7.234567901,19.5
2/9/2016,TH000048400,"NAKHON SAWAN, TH",92,99,34,7.234567901,20.6
2/10/2016,TH000048400,"NAKHON SAWAN, TH",137,91,33,7.234567901,23
2/11/2016,TH000048400,"NAKHON SAWAN, TH",102,68,25,7.234567901,25.9
2/12/2016,TH000048400,"NAKHON SAWAN, TH",86,75,31,7.234567901,27.3
2/13/2016,TH000048400,"NAKHON SAWAN, TH",85,59,27,7.234567901,28.2
2/14/2016,TH000048400,"NAKHON SAWAN, TH",70,72,24,7.234567901,29.1
2/15/2016,TH000048400,"NAKHON SAWAN, TH",70,71,21,7.234567901,29.2
2/16/2016,TH000048400,"NAKHON SAWAN, TH",76,81,17,7.234567901,29.9
2/17/2016,TH000048400,"NAKHON SAWAN, TH",68,97,19,7.234567901,29.2
2/18/2016,TH000048400,"NAKHON SAWAN, TH",77,88,18,7.234567901,30.4
2/19/2016,TH000048400,"NAKHON SAWAN, TH",80,82,9,7.234567901,30.9
2/20/2016,TH000048400,"NAKHON SAWAN, TH",65,88,9,7.234567901,30.8
2/21/2016,TH000048400,"NAKHON SAWAN, TH",99,64,18,7.234567901,29.5
2/22/2016,TH000048400,"NAKHON SAWAN, TH",51,64,17,7.234567901,30.7
2/23/2016,TH000048400,"NAKHON SAWAN, TH",64,65,10,7.234567901,30.9
2/24/2016,TH000048400,"NAKHON SAWAN, TH",70,47,13,7.234567901,30.7
2/25/2016,TH000048400,"NAKHON SAWAN, TH",56,56,8,7.234567901,26.7
2/26/2016,TH000048400,"NAKHON SAWAN, TH",54,73,12,7.234567901,27
2/27/2016,TH000048400,"NAKHON SAWAN, TH",54,86,15,7.234567901,26.3
2/28/2016,TH000048400,"NAKHON SAWAN, TH",63,67,15,7.234567901,27.8
2/29/2016,TH000048400,"NAKHON SAWAN, TH",66,78,20,7.234567901,27.8
3/1/2016,TH000048400,"NAKHON SAWAN, TH",68,90,27,7.234567901,26.3
3/2/2016,TH000048400,"NAKHON SAWAN, TH",92,98,29,7.234567901,26.7
3/3/2016,TH000048400,"NAKHON SAWAN, TH",110,102,27,7.234567901,28.7
3/4/2016,TH000048400,"NAKHON SAWAN, TH",89,89,13,7.234567901,31.1
3/5/2016,TH000048400,"NAKHON SAWAN, TH",199,77,9,7.234567901,31.4
3/6/2016,TH000048400,"NAKHON SAWAN, TH",56,78,14,7.234567901,31.8
3/7/2016,TH000048400,"NAKHON SAWAN, TH",62,77,8,7.234567901,31.9
3/8/2016,TH000048400,"NAKHON SAWAN, TH",61,81,14,7.234567901,32.3
3/9/2016,TH000048400,"NAKHON SAWAN, TH",65,88,11,7.234567901,32.3
3/10/2016,TH000048400,"NAKHON SAWAN, TH",70,96,5,7.234567901,33.1
3/11/2016,TH000048400,"NAKHON SAWAN, TH",56,69,3,7.234567901,32.1
3/12/2016,TH000048400,"NAKHON SAWAN, TH",53,80,9,7.234567901,31.1
3/13/2016,TH000048400,"NAKHON SAWAN, TH",50,84,8,7.234567901,32.1
3/14/2016,TH000048400,"NAKHON SAWAN, TH",51,83,6,7.234567901,32.2
3/15/2016,TH000048400,"NAKHON SAWAN, TH",55,86,10,7.234567901,32.4
3/16/2016,TH000048400,"NAKHON SAWAN, TH",54,78,16,7.234567901,32.3
3/17/2016,TH000048400,"NAKHON SAWAN, TH",63,88,13,7.234567901,33.1
3/18/2016,TH000048400,"NAKHON SAWAN, TH",63,81,12,7.234567901,32.9
3/19/2016,TH000048400,"NAKHON SAWAN, TH",56,93,10,7.234567901,33.2
3/20/2016,TH000048400,"NAKHON SAWAN, TH",66,85,12,7.234567901,32.4
3/21/2016,TH000048400,"NAKHON SAWAN, TH",60,63,11,7.234567901,32.5
3/22/2016,TH000048400,"NAKHON SAWAN, TH",97,58,19,7.234567901,33.1
3/23/2016,TH000048400,"NAKHON SAWAN, TH",78,71,18,7.234567901,33.8
3/24/2016,TH000048400,"NAKHON SAWAN, TH",77,66,10,7.234567901,33
3/25/2016,TH000048400,"NAKHON SAWAN, TH",85,51,9,7.234567901,31.4
3/26/2016,TH000048400,"NAKHON SAWAN, TH",61,61,8.012112403,7.234567901,30.6
3/27/2016,TH000048400,"NAKHON SAWAN, TH",59,41,21,0,32.1
3/28/2016,TH000048400,"NAKHON SAWAN, TH",62,68,16,7.234567901,28.3
3/29/2016,TH000048400,"NAKHON SAWAN, TH",65,65,16,7.234567901,31
3/30/2016,TH000048400,"NAKHON SAWAN, TH",56,51,14,7.234567901,31.4
3/31/2016,TH000048400,"NAKHON SAWAN, TH",63,49,14,7.234567901,30.4
4/1/2016,TH000048400,"NAKHON SAWAN, TH",44,67,13,7.234567901,31.2
4/2/2016,TH000048400,"NAKHON SAWAN, TH",50,52,10,7.234567901,31.6
4/3/2016,TH000048400,"NAKHON SAWAN, TH",49,57,8,7.234567901,33.3
4/4/2016,TH000048400,"NAKHON SAWAN, TH",50,59,11,7.234567901,33.4
4/5/2016,TH000048400,"NAKHON SAWAN, TH",48,75,14,7.234567901,33.8
4/6/2016,TH000048400,"NAKHON SAWAN, TH",56,54,15,7.234567901,34
4/7/2016,TH000048400,"NAKHON SAWAN, TH",59,59,8,7.234567901,33.7
4/8/2016,TH000048400,"NAKHON SAWAN, TH",49,64,8,7.234567901,33.6
4/9/2016,TH000048400,"NAKHON SAWAN, TH",50,68,12,7.234567901,33.8
4/10/2016,TH000048400,"NAKHON SAWAN, TH",54,68,14,7.234567901,34.2
4/11/2016,TH000048400,"NAKHON SAWAN, TH",58,65,13,7.234567901,34.9
4/12/2016,TH000048400,"NAKHON SAWAN, TH",63,67,11,7.234567901,35.2
4/13/2016,TH000048400,"NAKHON SAWAN, TH",67,61,10,7.234567901,35.3
4/14/2016,TH000048400,"NAKHON SAWAN, TH",64,57,8,7.234567901,35.3
4/15/2016,TH000048400,"NAKHON SAWAN, TH",59,25,2,7.234567901,35.3
4/16/2016,TH000048400,"NAKHON SAWAN, TH",56,62,13,7.234567901,35.1
4/17/2016,TH000048400,"NAKHON SAWAN, TH",52,65,9,7.234567901,35
4/18/2016,TH000048400,"NAKHON SAWAN, TH",52,53,10,7.234567901,35.2
4/19/2016,TH000048400,"NAKHON SAWAN, TH",45,54,11,7.234567901,34.7
4/20/2016,TH000048400,"NAKHON SAWAN, TH",47,62,10,7.234567901,35.2
4/21/2016,TH000048400,"NAKHON SAWAN, TH",84,40,8,7.234567901,34.6
4/22/2016,TH000048400,"NAKHON SAWAN, TH",44,43,9,7.234567901,35.3
4/23/2016,TH000048400,"NAKHON SAWAN, TH",55,45,7,7.234567901,34.8
4/24/2016,TH000048400,"NAKHON SAWAN, TH",52,59,11,7.234567901,35
4/25/2016,TH000048400,"NAKHON SAWAN, TH",53,66,12,7.234567901,35.2
4/26/2016,TH000048400,"NAKHON SAWAN, TH",58,67,13,7.234567901,35.5
4/27/2016,TH000048400,"NAKHON SAWAN, TH",59,27,5,7.234567901,35.6
4/28/2016,TH000048400,"NAKHON SAWAN, TH",90,60,18,7.234567901,34.3
4/29/2016,TH000048400,"NAKHON SAWAN, TH",53,40,10,7.234567901,35.1
4/30/2016,TH000048400,"NAKHON SAWAN, TH",34,86,12,1.5,27.6
5/1/2016,TH000048400,"NAKHON SAWAN, TH",44,65,8,7.234567901,32.3
5/2/2016,TH000048400,"NAKHON SAWAN, TH",43,61,7,7.234567901,34.4
5/3/2016,TH000048400,"NAKHON SAWAN, TH",42,51,6,7.234567901,34.4
5/4/2016,TH000048400,"NAKHON SAWAN, TH",40,68,11,7.234567901,33.4
5/5/2016,TH000048400,"NAKHON SAWAN, TH",46,69,14,7.234567901,35.3
5/6/2016,TH000048400,"NAKHON SAWAN, TH",48,29,6,7.234567901,36
5/7/2016,TH000048400,"NAKHON SAWAN, TH",45,25,18,7.234567901,35.8
5/8/2016,TH000048400,"NAKHON SAWAN, TH",45,24,10,7.234567901,35.6
5/9/2016,TH000048400,"NAKHON SAWAN, TH",46,26,14,7.234567901,35.6
5/10/2016,TH000048400,"NAKHON SAWAN, TH",45,35,12,7.234567901,35.6
5/11/2016,TH000048400,"NAKHON SAWAN, TH",43,41,8,7.234567901,35.8
5/12/2016,TH000048400,"NAKHON SAWAN, TH",52,26,10,7.234567901,36
5/13/2016,TH000048400,"NAKHON SAWAN, TH",47,24,15,31.5,32.2
5/14/2016,TH000048400,"NAKHON SAWAN, TH",24,27,13,1.5,31.4
5/15/2016,TH000048400,"NAKHON SAWAN, TH",31,20,10,33.8,31.6
5/16/2016,TH000048400,"NAKHON SAWAN, TH",36,27,14,2.8,29.7
5/17/2016,TH000048400,"NAKHON SAWAN, TH",30,22,16,0,32.2
5/18/2016,TH000048400,"NAKHON SAWAN, TH",43,14,13,7.234567901,33.4
5/19/2016,TH000048400,"NAKHON SAWAN, TH",30,20,7,29.7,29.1
5/20/2016,TH000048400,"NAKHON SAWAN, TH",45,15,6,4.1,31.7
5/21/2016,TH000048400,"NAKHON SAWAN, TH",15,16,6,0,32.7
5/22/2016,TH000048400,"NAKHON SAWAN, TH",15,15,11,7.234567901,31.1
5/23/2016,TH000048400,"NAKHON SAWAN, TH",22,23,8,7.234567901,31.6
5/24/2016,TH000048400,"NAKHON SAWAN, TH",30,12,8,23.9,29.9
5/25/2016,TH000048400,"NAKHON SAWAN, TH",27,14,12,0.3,30.5
5/26/2016,TH000048400,"NAKHON SAWAN, TH",33,13,8,7.234567901,32.4
5/27/2016,TH000048400,"NAKHON SAWAN, TH",40,15,4,1.5,31.9
5/28/2016,TH000048400,"NAKHON SAWAN, TH",33,12,4,9.9,31.5
5/29/2016,TH000048400,"NAKHON SAWAN, TH",35,13,7,0,30.8
5/30/2016,TH000048400,"NAKHON SAWAN, TH",34,11,11,16.5,28.6
5/31/2016,TH000048400,"NAKHON SAWAN, TH",29,11,9,0.3,30
6/1/2016,TH000048400,"NAKHON SAWAN, TH",30,28,10,7.234567901,29.8
6/2/2016,TH000048400,"NAKHON SAWAN, TH",25,45,4,7.234567901,31.5
6/3/2016,TH000048400,"NAKHON SAWAN, TH",24,39,3,0.5,31.2
6/4/2016,TH000048400,"NAKHON SAWAN, TH",19,41,7,7.234567901,30.9
6/5/2016,TH000048400,"NAKHON SAWAN, TH",17,35,6,7.234567901,30.7
6/6/2016,TH000048400,"NAKHON SAWAN, TH",15,44,4,2.8,30.1
6/7/2016,TH000048400,"NAKHON SAWAN, TH",24,26,5,0,31
6/8/2016,TH000048400,"NAKHON SAWAN, TH",18,27,5,0,30.6
6/9/2016,TH000048400,"NAKHON SAWAN, TH",15,25,6,7.234567901,30.4
6/10/2016,TH000048400,"NAKHON SAWAN, TH",19,26,5,0,31.5
6/11/2016,TH000048400,"NAKHON SAWAN, TH",18,32,5,0,30.3
6/12/2016,TH000048400,"NAKHON SAWAN, TH",13,30,5,7.234567901,30.5
6/13/2016,TH000048400,"NAKHON SAWAN, TH",15,28,6,7.234567901,32.2
6/14/2016,TH000048400,"NAKHON SAWAN, TH",17,30,7,7.234567901,31.7
6/15/2016,TH000048400,"NAKHON SAWAN, TH",16,34,7,11.7,30.7
6/16/2016,TH000048400,"NAKHON SAWAN, TH",22,42,7,7.234567901,30.4
6/17/2016,TH000048400,"NAKHON SAWAN, TH",22,39,7,0.8,29.8
6/18/2016,TH000048400,"NAKHON SAWAN, TH",18,49,11,17.8,28.4
6/19/2016,TH000048400,"NAKHON SAWAN, TH",35,55,12,3.8,30.3
6/20/2016,TH000048400,"NAKHON SAWAN, TH",34,31,14,7.234567901,30.2
6/21/2016,TH000048400,"NAKHON SAWAN, TH",25,47,13,18.8,26.3
6/22/2016,TH000048400,"NAKHON SAWAN, TH",33,38,8,7.234567901,29.4
6/23/2016,TH000048400,"NAKHON SAWAN, TH",26,30,7,30.7,29.3
6/24/2016,TH000048400,"NAKHON SAWAN, TH",25,29,6,0.3,28.4
6/25/2016,TH000048400,"NAKHON SAWAN, TH",18,32,3,0,29.8
6/26/2016,TH000048400,"NAKHON SAWAN, TH",15,28,4,18,28.5
6/27/2016,TH000048400,"NAKHON SAWAN, TH",20,28,6,1,28.6
6/28/2016,TH000048400,"NAKHON SAWAN, TH",21,33,5,0,30.2
6/29/2016,TH000048400,"NAKHON SAWAN, TH",18,33,5,7.234567901,28.6
6/30/2016,TH000048400,"NAKHON SAWAN, TH",16,32,7,0.5,29.3
7/1/2016,TH000048400,"NAKHON SAWAN, TH",19,28,5,0.5,29.4
7/2/2016,TH000048400,"NAKHON SAWAN, TH",18,29,5,22.6,27.6
7/3/2016,TH000048400,"NAKHON SAWAN, TH",18,31,5,8.4,29.8
7/4/2016,NA,NA,29,32,7,7.234567901,28.95155206
7/5/2016,NA,NA,64,15,8,7.234567901,28.95155206
7/6/2016,NA,NA,16,24,3,7.234567901,28.95155206
7/7/2016,TH000048400,"NAKHON SAWAN, TH",23,24,3,20.3,27.3
7/8/2016,TH000048400,"NAKHON SAWAN, TH",22,26,3,3,28.1
7/9/2016,TH000048400,"NAKHON SAWAN, TH",23,26,1,7.234567901,29.6
7/10/2016,TH000048400,"NAKHON SAWAN, TH",23,29,4,7.234567901,29.1
7/11/2016,NA,NA,25,24,5,7.234567901,28.95155206
7/12/2016,NA,NA,32,31,5,7.234567901,28.95155206
7/13/2016,NA,NA,28,29,5,7.234567901,28.95155206
7/14/2016,NA,NA,27,36,8,7.234567901,28.95155206
7/15/2016,NA,NA,28,32,2,7.234567901,28.95155206
7/16/2016,NA,NA,21,38,3,7.234567901,28.95155206
7/17/2016,TH000048400,"NAKHON SAWAN, TH",19,44,4,7.234567901,29.2
7/18/2016,TH000048400,"NAKHON SAWAN, TH",24,33,4,5.1,29.3
7/19/2016,TH000048400,"NAKHON SAWAN, TH",18,31,3,5.1,29.4
7/20/2016,TH000048400,"NAKHON SAWAN, TH",14,30,6,2,28.4
7/21/2016,TH000048400,"NAKHON SAWAN, TH",20,42,9,0,28.1
7/22/2016,TH000048400,"NAKHON SAWAN, TH",26,37,9,2,29.1
7/23/2016,TH000048400,"NAKHON SAWAN, TH",27,43,6,7.234567901,29.1
7/24/2016,TH000048400,"NAKHON SAWAN, TH",24,42,8,13.5,27.7
7/25/2016,TH000048400,"NAKHON SAWAN, TH",20,38,7,7.234567901,29.2
7/26/2016,TH000048400,"NAKHON SAWAN, TH",20,35,12,0.8,29.4
7/27/2016,TH000048400,"NAKHON SAWAN, TH",18,36,8,1.5,28.4
7/28/2016,TH000048400,"NAKHON SAWAN, TH",23,35,8,0,28.5
7/29/2016,TH000048400,"NAKHON SAWAN, TH",20,21,5,10.7,28.1
7/30/2016,TH000048400,"NAKHON SAWAN, TH",14,21,5,10.7,26.7
7/31/2016,TH000048400,"NAKHON SAWAN, TH",17,26,5,7.234567901,29.7
8/1/2016,TH000048400,"NAKHON SAWAN, TH",16,20,5,2.8,29.9
